SEGID,EDITKEY,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,TIMESTAMP,ObjectId,NOTES_FURREV
2686_000.4,m4uMhLPEX_!g$Psq,-300,-400,0,0,0,,1716242773256,22705,
2686_000.4,m4uMhLPEX_!g$Psq,-300,-300,0,0,0,,1716242783658,22706,
2686_000.4,m4uMhLPEX_!g$Psq,-300,-300,-100,-100,0,,1716242804352,22707,
2686_000.4,m4uMhLPEX_!g$Psq,-300,-300,-100,-100,0,smoothing.,1716242814568,22708,
2686_000.9,m4uMhLPEX_!g$Psq,-700,-700,0,0,0,,1716242878236,22709,
2686_000.9,m4uMhLPEX_!g$Psq,-700,-900,0,0,0,,1716242886140,22710,
2686_000.9,m4uMhLPEX_!g$Psq,-700,-800,-800,0,0,,1716242895666,22711,
2686_000.9,m4uMhLPEX_!g$Psq,-700,-800,-500,0,0,,1716242904584,22712,
2686_000.9,m4uMhLPEX_!g$Psq,-700,-800,-600,0,0,,1716242918782,22713,
2686_000.9,m4uMhLPEX_!g$Psq,-700,-800,-600,100,300,,1716242954819,22714,
2686_000.9,m4uMhLPEX_!g$Psq,-800,-900,-600,100,300,,1716242976952,22715,
2686_000.9,m4uMhLPEX_!g$Psq,-800,-900,-600,100,300,match west segment.,1716242987572,22716,
0036_054.4,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1716244329564,22717,
0036_054.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1716244351231,22718,
0036_054.9,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1716244413453,22719,
2708_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,"Increased to 1,000 because of all the housing there.",1716244512717,22720,
2708_001.4,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1716244535187,22721,
2708_001.4,m4uMhLPEX_!g$Psq,0,50,0,50,50,"Increased to 1,000 because of all the housing there.",1716244801568,22722,
2708_002.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,"Increased to 1,000 because of all the housing there.",1716244835715,22723,
2708_002.8,m4uMhLPEX_!g$Psq,50,50,50,50,50,"Increased to 2,000 because of all the housing there.",1716244841753,22724,
2708_001.4,m4uMhLPEX_!g$Psq,100,150,100,50,50,"Increased to 1,000 because of all the housing there.",1716244915186,22725,
2708_001.4,m4uMhLPEX_!g$Psq,100,150,200,50,50,"Increased to 1,000 because of all the housing there.",1716244925357,22726,
2708_001.4,m4uMhLPEX_!g$Psq,100,150,200,50,50,"Increased to 1,000 because of all the housing there. Smoothing.",1716244937326,22727,
2708_000.0,m4uMhLPEX_!g$Psq,200,500,0,50,50,"Increased to 1,000 because of all the housing there.",1716245061956,22728,
2708_000.0,m4uMhLPEX_!g$Psq,200,960,700,150,50,"Increased to 1,000 because of all the housing there.",1716245179190,22729,
2708_000.0,m4uMhLPEX_!g$Psq,200,960,700,150,50,"Increased to 1,000 because of all the housing there. Smoothing, the drop doesn't make sense.",1716245202964,22730,
2708_002.8,m4uMhLPEX_!g$Psq,-1050,50,50,50,50,"Increased to 2,000 because of all the housing there.",1716245314033,22731,
2708_002.8,m4uMhLPEX_!g$Psq,-1050,-1550,50,50,50,"Increased to 2,000 because of all the housing there.",1716245321660,22732,
2708_002.8,m4uMhLPEX_!g$Psq,-1050,-2050,50,50,50,"Increased to 2,000 because of all the housing there.",1716245331425,22733,
2708_002.8,m4uMhLPEX_!g$Psq,-1050,-2050,50,50,50,"Increased to 2,000 because of all the housing there.",1716245342413,22734,
2708_002.8,m4uMhLPEX_!g$Psq,-1050,-2050,50,50,50,"Increased to 2,000 because of all the housing there.",1716245342413,22735,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2050,50,50,50,"Increased to 2,000 because of all the housing there.",1716245389605,22736,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2050,2050,50,50,"Increased to 2,000 because of all the housing there.",1716245396271,22737,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2050,-2050,50,50,"Increased to 2,000 because of all the housing there.",1716245404469,22738,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2150,-2050,-2050,50,"Increased to 2,000 because of all the housing there.",1716245428949,22739,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2150,-2050,-2050,-2050,"Increased to 2,000 because of all the housing there.",1716245445795,22740,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2150,-2050,-2050,-1850,"Increased to 2,000 because of all the housing there.",1716245455763,22741,
2708_002.8,m4uMhLPEX_!g$Psq,-1250,-2150,-2050,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245534317,22742,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2150,-2050,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245547908,22743,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2350,-2050,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245555978,22744,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2450,-2050,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245564618,22745,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2450,-2550,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245572478,22746,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2450,-2450,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245578088,22747,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2450,-2350,-2050,-1550,"Increased to 2,000 because of all the housing there.",1716245586940,22748,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2450,-2350,-2050,-1550,"Increased to 2,000 because of all the housing there. Model over states volume here because the centroid connector only loads here, when in reality it will load to other roads.",1716245619541,22749,
2708_002.8,m4uMhLPEX_!g$Psq,-1550,-2450,-2350,-2050,-1550,"Increased to 1,500 because of all the housing there. Model over states volume here because the centroid connector only loads here, when in reality it will load to other roads.",1716245630111,22750,
0065_013.9,m4uMhLPEX_!g$Psq,0,0,0,0,-500,,1716245960750,22751,
0065_013.9,m4uMhLPEX_!g$Psq,0,-100,-100,-300,-600,,1716246027650,22752,
0065_013.9,m4uMhLPEX_!g$Psq,0,-100,-100,-500,-600,,1716246119593,22753,
0065_013.9,m4uMhLPEX_!g$Psq,0,-100,-100,-450,-600,,1716246140879,22754,
0065_013.9,m4uMhLPEX_!g$Psq,0,-100,-200,-450,-600,,1716246149369,22755,
0065_013.9,m4uMhLPEX_!g$Psq,-50,-150,-200,-450,-600,,1716246188954,22756,
0065_013.9,m4uMhLPEX_!g$Psq,-50,-150,-200,-450,-600,model seems to over estimate the volume here. Modifies to follow trendlines better.,1716246213037,22757,
0066_012.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,looks good. 2023 volume goes down because of the Young Street connection.,1716246320401,22758,
1001_000.0,m4uMhLPEX_!g$Psq,100,200,300,400,500,,1716590272176,22759,
1001_000.0,m4uMhLPEX_!g$Psq,100,200,300,400,1000,,1716590293732,22760,
1001_000.0,m4uMhLPEX_!g$Psq,100,200,400,600,1000,,1716590309292,22761,
1001_000.0,m4uMhLPEX_!g$Psq,100,200,400,700,1000,Increase growth.,1716590327997,22762,
1001_000.0,m4uMhLPEX_!g$Psq,100,300,500,700,1000,Increase growth.,1716590338813,22763,
1001_000.0,m4uMhLPEX_!g$Psq,100,300,500,800,1000,Increase growth.,1716590346724,22764,
1001_000.0,m4uMhLPEX_!g$Psq,100,300,400,800,1000,Increase growth.,1716590363544,22765,
1001_000.0,m4uMhLPEX_!g$Psq,100,300,400,800,1000,"Increase growth, there seems to be activity that the model doesn't reflect.",1716590379667,22766,
2808_000.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716590546578,22767,
2808_000.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716590555366,22768,
2800_003.5,m4uMhLPEX_!g$Psq,0,-200,0,0,0,,1716590596525,22769,
2800_003.5,m4uMhLPEX_!g$Psq,-100,-300,-100,0,0,,1716590608300,22770,
2800_003.5,m4uMhLPEX_!g$Psq,-100,-400,-200,0,0,,1716590624587,22771,
2800_003.5,m4uMhLPEX_!g$Psq,-100,-300,-200,0,0,,1716590641720,22772,
2800_002.5,m4uMhLPEX_!g$Psq,0,100,200,700,600,,1716590691459,22773,
2800_002.5,m4uMhLPEX_!g$Psq,0,100,200,700,600,Added minimal growth.,1716590701076,22774,
0191_352.6,m4uMhLPEX_!g$Psq,0,200,700,700,200,,1716590850499,22775,
0191_352.6,m4uMhLPEX_!g$Psq,0,200,700,700,200,,1716590850539,22776,
0191_352.6,m4uMhLPEX_!g$Psq,0,400,900,900,400,,1716590918435,22777,
0191_352.6,m4uMhLPEX_!g$Psq,0,400,900,900,400,,1716590918419,22778,
2794_000.8,m4uMhLPEX_!g$Psq,0,0,300,700,500,,1716590987765,22779,
2794_000.8,m4uMhLPEX_!g$Psq,0,0,300,700,500,Increased growth based on history.,1716591010459,22780,
2754_000.0,m4uMhLPEX_!g$Psq,100,0,0,0,0,,1716591076598,22781,
2754_000.0,m4uMhLPEX_!g$Psq,100,100,0,0,0,,1716591097637,22782,
2754_000.0,m4uMhLPEX_!g$Psq,100,100,0,0,0,Smoothing.,1716591192508,22783,
2754_000.4,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1716591226357,22784,
2754_001.0,m4uMhLPEX_!g$Psq,100,2000,2000,2000,2000,,1716591255261,22785,
2754_001.0,m4uMhLPEX_!g$Psq,100,2011,1976,1974,2106,,1716591270742,22786,
2754_001.0,m4uMhLPEX_!g$Psq,100,2111,2076,2074,2106,,1716591284221,22787,
2754_001.0,m4uMhLPEX_!g$Psq,100,2111,2076,2174,2106,Matched south segment. Model doesn't make sense.,1716591299032,22788,
2728_026.9,m4uMhLPEX_!g$Psq,0,0,0,0,400,,1716591537642,22789,
2728_026.9,m4uMhLPEX_!g$Psq,0,0,0,0,1000,,1716591544296,22790,
2728_026.9,m4uMhLPEX_!g$Psq,0,0,0,800,1000,,1716591550259,22791,
2728_026.9,m4uMhLPEX_!g$Psq,0,0,400,800,1000,,1716591556679,22792,
2728_026.9,m4uMhLPEX_!g$Psq,0,0,600,800,1000,,1716591563269,22793,
2728_026.9,m4uMhLPEX_!g$Psq,0,300,600,900,1000,,1716591572221,22794,
2728_026.9,m4uMhLPEX_!g$Psq,0,400,600,900,1000,,1716591576596,22795,
2728_026.9,m4uMhLPEX_!g$Psq,200,400,600,900,1000,,1716591582234,22796,
2728_026.9,m4uMhLPEX_!g$Psq,200,400,600,1200,1500,,1716591642169,22797,
2728_026.9,m4uMhLPEX_!g$Psq,200,400,1000,1200,1500,,1716591650337,22798,
2728_026.9,m4uMhLPEX_!g$Psq,200,400,900,1200,1500,,1716591656512,22799,
2728_026.9,m4uMhLPEX_!g$Psq,200,400,700,1200,1500,,1716591661244,22800,
2728_026.9,m4uMhLPEX_!g$Psq,200,500,700,1200,1500,,1716591668200,22801,
2728_026.9,m4uMhLPEX_!g$Psq,300,500,700,1200,1500,,1716591675576,22802,
2728_026.9,m4uMhLPEX_!g$Psq,300,500,700,1200,1500,Increased to follow trendline better. The model may not account properly traffic here.,1716591735031,22803,
2728_025.9,m4uMhLPEX_!g$Psq,300,500,700,1200,1500,,1716591764176,22804,
2728_025.9,m4uMhLPEX_!g$Psq,300,500,600,1100,1500,,1716591775231,22805,
2728_025.9,m4uMhLPEX_!g$Psq,300,500,600,1100,1500,Matched south segment.,1716591783167,22806,
1119_000.0,m4uMhLPEX_!g$Psq,0,0,100,100,100,Looks good.,1716926677338,22807,
0138_008.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,Reduced the volume because it doesn't make sense such a high volume in this area.,1716927330899,22808,
0138_009.1,m4uMhLPEX_!g$Psq,0,500,500,0,0,The AADT segment is very long. Reduced to slowly built up to the UDOT AADT as we go east. Smoothing.,1716927341123,22809,
0138_009.5,m4uMhLPEX_!g$Psq,0,500,1000,500,0,The AADT segment is very long. Reduced to slowly built up to the UDOT AADT as we go east. Smoothing.,1716927350339,22810,
0138_009.7,m4uMhLPEX_!g$Psq,0,500,500,500,0,The AADT segment is very long. Reduced to slowly built up to the UDOT AADT as we go east. Smoothing.,1716927368411,22811,
0138_009.9,m4uMhLPEX_!g$Psq,0,500,500,500,0,The AADT segment is very long. Reduced to slowly built up to the UDOT AADT as we go east. Smoothing.,1716927409499,22812,
0138_010.2,m4uMhLPEX_!g$Psq,0,1000,1000,1000,0,The AADT segment is very long. Reduced to slowly built up to the UDOT AADT as we go east. Smoothing.,1716927417786,22813,
0138_010.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,The AADT segment is very long. Reduced to slowly built up to the UDOT AADT as we go east. Smoothing.,1716927432427,22814,
0138_010.6,m4uMhLPEX_!g$Psq,0,500,500,0,0,Smoothing. Makes sense to have a bump in volume in 2023 with the construction of Midvalley Highway.,1716927442827,22815,
0138_011.0,m4uMhLPEX_!g$Psq,0,500,1000,0,0,Smoothing. Makes sense to have a bump in volume in 2023 with the construction of Midvalley Highway.,1716927455363,22816,
2653_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716927509349,22817,
0112_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716927532803,22818,
0112_000.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,"Significant growth expected in Grantsville. Increase overall volume based on counts from Avenue (2022/02/08 = 9,915).",1716927542083,22819,
0138_012.2,m4uMhLPEX_!g$Psq,-100,0,0,0,0,Increased it to be consistent with the surrounding segments.,1716927563795,22820,
0138_013.2,m4uMhLPEX_!g$Psq,-500,0,0,0,0,Reduced the same than northeast segment based on the Avenue counts. Smoothing.,1716927571547,22821,
0138_014.5,m4uMhLPEX_!g$Psq,-500,0,0,0,0,"Significant growth expected in Grantsville. Decreased overall volume based on counts from Avenue (2022/02/08 = 7,891). Smoothing.",1716927581899,22822,
0138_015.3,m4uMhLPEX_!g$Psq,1000,900,900,700,700,Match the future forecast to the seg 0138_017.8,1716927590635,22823,
0138_016.4,m4uMhLPEX_!g$Psq,1000,900,900,700,700,Match the future forecast to the seg 0138_017.8,1716927601468,22824,
0138_017.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,"looks good. Counts from Avenue (2022/02/08 = 3,317).",1716927613100,22825,
0138_018.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716927670211,22826,
2700_002.4,m4uMhLPEX_!g$Psq,-1600,-400,-500,-1500,0,Reduced the same amount than segid 2700_001.6,1716927716427,22827,
2700_001.6,m4uMhLPEX_!g$Psq,-1600,-400,-500,-1500,0,"Smoothing. Increased overall volume based on counts from Avenue (2022/02/08 = 3,315).",1716927726243,22828,
2700_001.6,m4uMhLPEX_!g$Psq,-1600,-400,-500,-1500,0,"Smoothing. Reduced overall volume based on counts from Avenue (2022/02/08 = 3,315).",1716927736316,22829,
2700_000.0,m4uMhLPEX_!g$Psq,-1600,-400,-500,-1500,0,Reduced the same amount than segid 2700_001.6,1716927751491,22830,
2698_001.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,Significant growth expected in this area. Increased overall volume to be consistent with the surrounding segments.,1716927792180,22831,
2676_000.0,m4uMhLPEX_!g$Psq,0,100,100,0,0,"Tooele in general is growing, and it looks like this road is helping alleviate some of the growth on SR-36.",1716927903691,22832,
2676_000.3,m4uMhLPEX_!g$Psq,0,100,0,0,0,"Increased overall volume because this segment is carrying more traffic than the south segment. 

Tooele in general is growing, and it looks like this road is helping alleviate some of the growth on SR-36.",1716927916964,22833,
2676_000.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,"Increased overall volume because this segment is carrying more traffic than the south segment. 

Tooele in general is growing, and it looks like this road is helping alleviate some of the growth on SR-36.",1716927928019,22834,
2699_000.0,m4uMhLPEX_!g$Psq,0,0,100,100,0,Smoothing.,1716927958371,22835,
2677_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,300,Increased 2050 a because new connection to Midvalley Highway.,1716927965508,22836,
0036_053.7,m4uMhLPEX_!g$Psq,0,-500,-1000,0,0,"AADT tagged incorrectly. 2019 AADT should be 13,500. Smoothing.",1716928017820,22837,
0036_053.8,m4uMhLPEX_!g$Psq,0,-1000,-1500,1500,2000,Follow overall trendline.,1716928031707,22838,
0036_054.1,m4uMhLPEX_!g$Psq,0,-500,-1500,-500,0,smoothing.,1716928038971,22839,
0080_098.6,m4uMhLPEX_!g$Psq,-8000,-11000,-13000,-18000,-23000,"Reduced by 20,000 to account for the traffic going into SR-36.",1716928112571,22840,
1566_002.8,m4uMhLPEX_!g$Psq,0,100,150,200,300,,1716928206700,22841,
1566_002.8,m4uMhLPEX_!g$Psq,0,100,150,200,300,Matched south segment.,1716928220883,22842,
1566_003.1,m4uMhLPEX_!g$Psq,0,0,0,0,0,Matched south segment.,1716928259220,22843,
1566_003.1,m4uMhLPEX_!g$Psq,100,100,150,250,350,Matched south segment.,1716928282787,22844,
1546_006.8,m4uMhLPEX_!g$Psq,0,0,0,0,1000,,1716928407931,22845,
1546_006.8,m4uMhLPEX_!g$Psq,100,200,400,500,1000,,1716928476659,22846,
1546_006.8,m4uMhLPEX_!g$Psq,200,400,800,1000,1000,,1716928494772,22847,
1546_006.8,m4uMhLPEX_!g$Psq,200,400,600,1000,1000,,1716928506324,22848,
1546_006.8,m4uMhLPEX_!g$Psq,200,400,600,800,1000,,1716928517237,22849,
1546_006.8,m4uMhLPEX_!g$Psq,200,400,600,800,1000,Increased growth a little bit.,1716928532875,22850,
1546_007.3,m4uMhLPEX_!g$Psq,200,400,600,800,1000,,1716928710283,22851,
1546_007.3,m4uMhLPEX_!g$Psq,200,400,600,800,1000,Matched south segment.,1716928727164,22852,
1546_007.3,m4uMhLPEX_!g$Psq,200,400,600,800,1100,Matched south segment.,1716928747748,22853,
1550_004.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716928949475,22854,
2754_000.4,m4uMhLPEX_!g$Psq,0,0,0,100,0,smoothing.,1716929022691,22855,
1312_001.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716929480195,22856,
0161_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716929784333,22857,
0161_001.2,m4uMhLPEX_!g$Psq,100,100,100,200,200,,1716929803054,22858,
0161_001.2,m4uMhLPEX_!g$Psq,100,100,100,200,200,gas station could be driving more traffic.,1716929825358,22859,
0095_009.9,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716929933022,22860,
0095_026.1,m4uMhLPEX_!g$Psq,0,0,0,0,0,Looks good.,1716929962919,22861,
1705_000.4,m4uMhLPEX_!g$Psq,0,0,0,0,500,,1716930185200,22862,
1705_000.4,m4uMhLPEX_!g$Psq,0,0,0,0,250,,1716930191464,22863,
1705_000.4,m4uMhLPEX_!g$Psq,0,0,0,0,150,,1716930197312,22864,
1705_000.4,m4uMhLPEX_!g$Psq,0,50,50,100,150,,1716930220608,22865,
1705_000.3,m4uMhLPEX_!g$Psq,0,50,50,100,150,,1716930236280,22866,
2430_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,100,,1716930295184,22867,
2430_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,50,,1716930303056,22868,
2430_000.0,m4uMhLPEX_!g$Psq,0,0,0,50,50,,1716930309960,22869,
2414_008.9,m4uMhLPEX_!g$Psq,0,0,0,0,0,Followed trendline.,1716930360713,22870,
2414_008.9,m4uMhLPEX_!g$Psq,0,0,0,0,200,Followed trendline.,1716930365457,22871,
2414_008.9,m4uMhLPEX_!g$Psq,0,0,0,0,500,Followed trendline.,1716930371809,22872,
2414_008.9,m4uMhLPEX_!g$Psq,0,0,0,400,500,Followed trendline.,1716930378513,22873,
2414_008.9,m4uMhLPEX_!g$Psq,0,0,0,300,500,Followed trendline.,1716930387728,22874,
2414_008.9,m4uMhLPEX_!g$Psq,0,0,200,300,500,Followed trendline.,1716930394272,22875,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,200,300,500,Followed trendline.,1716930402553,22876,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,200,400,500,Followed trendline.,1716930408057,22877,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,200,300,400,Followed trendline.,1716930429041,22878,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,100,300,400,Followed trendline.,1716930437617,22879,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,100,300,300,Followed trendline.,1716930446465,22880,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,100,200,300,Followed trendline.,1716930452281,22881,
2414_008.9,m4uMhLPEX_!g$Psq,50,50,100,200,300,Followed trendline.,1716930459977,22882,
2414_008.9,m4uMhLPEX_!g$Psq,50,100,150,200,300,Followed trendline.,1716930472576,22883,
1740_006.7,m4uMhLPEX_!g$Psq,100,200,300,600,800,followed last 10 year trendline. Landfill that the model may not represent.,1716998040071,22884,
1745_000.4,m4uMhLPEX_!g$Psq,0,-50,-50,100,600,Using model estimate and smoothing,1716998190808,22885,
1745_000.4,m4uMhLPEX_!g$Psq,-20,70,-70,80,580,Using model estimate and smoothing,1716998230733,22886,
1745_000.4,m4uMhLPEX_!g$Psq,-20,30,-70,280,580,Using model estimate and smoothing,1716998244516,22887,
1745_000.4,m4uMhLPEX_!g$Psq,-20,30,-70,180,580,Using model estimate and smoothing,1716998255774,22888,
1745_000.4,m4uMhLPEX_!g$Psq,-20,30,-70,180,680,Using model estimate and smoothing,1716998269687,22889,
1745_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,400,match model estimate and smoothing.,1716998335853,22890,
1745_000.0,m4uMhLPEX_!g$Psq,0,50,200,50,450,match model estimate and smoothing.,1716998354461,22891,
1745_000.0,m4uMhLPEX_!g$Psq,30,80,0,80,480,match model estimate and smoothing.,1716998372416,22892,
1745_000.0,m4uMhLPEX_!g$Psq,30,80,30,80,480,match model estimate and smoothing.,1716998386650,22893,
1745_000.0,m4uMhLPEX_!g$Psq,30,80,30,280,480,match model estimate and smoothing.,1716998407607,22894,
1745_000.0,m4uMhLPEX_!g$Psq,30,80,30,280,580,match model estimate and smoothing.,1716998422089,22895,
1752_004.4,m4uMhLPEX_!g$Psq,0,0,0,100,300,01/2024 AADT was 590. Followed last 10 years trendline.,1716998701436,22896,
1752_004.4,m4uMhLPEX_!g$Psq,0,0,0,100,300,01/2024 AADT was 590. Followed last 10 years trendline.,1716998713204,22897,
1752_000.0,m4uMhLPEX_!g$Psq,-50,-50,-50,-50,-50,01/2024 AADT is 383,1716998852758,22898,
0130_019.5,m4uMhLPEX_!g$Psq,0,0,100,100,0,smoothing.,1716999087796,22899,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,0,0,-2000,,1716999823004,22900,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,0,-1000,-2000,,1716999831419,22901,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,0,-1800,-2000,,1716999838372,22902,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,-1500,-1800,-2000,,1716999850492,22903,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,-2000,-2000,-2000,,1716999864269,22904,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,0,-2000,-2000,,1716999874155,22905,
1760_000.0,m4uMhLPEX_!g$Psq,0,0,-1000,-2000,-2000,,1716999882240,22906,
1760_000.0,m4uMhLPEX_!g$Psq,-200,0,-1000,-2000,-2000,,1716999891900,22907,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-600,-1000,-2000,-2000,,1716999910800,22908,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-800,-1000,-2000,-2000,,1716999917722,22909,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1000,-2000,-2000,,1716999924038,22910,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1200,-2000,-2000,,1716999931132,22911,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1300,-2000,-2000,,1716999940695,22912,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1300,-1900,-2000,,1716999951870,22913,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1300,-1900,-2200,,1716999959948,22914,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1300,-1900,-2200,,1716999973965,22915,
1760_000.0,m4uMhLPEX_!g$Psq,-200,-700,-1300,-1900,-2200,,1716999985771,22916,
0289_000.0,m4uMhLPEX_!g$Psq,700,0,0,500,0,smoothing.,1717000489034,22917,
0014_000.0,m4uMhLPEX_!g$Psq,0,0,800,1000,1200,"continued trendline, increased to slowly go down as we go east.",1717000540830,22918,
0289_000.0,m4uMhLPEX_!g$Psq,700,0,0,500,0,"smoothing, increased to slowly go down as we go east.",1717000566412,22919,
0289_000.0,m4uMhLPEX_!g$Psq,700,0,0,500,0,"smoothing, decreased to slowly go down as we go east.",1717000572286,22920,
0289_000.0,m4uMhLPEX_!g$Psq,700,0,0,500,0,"smoothing, decreased to slowly go down as we go east.",1717000587727,22921,
0130_005.4,m4uMhLPEX_!g$Psq,20000,6000,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001038746,22922,
0130_005.4,m4uMhLPEX_!g$Psq,19000,6000,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001048308,22923,
0130_005.4,m4uMhLPEX_!g$Psq,18000,6000,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001056790,22924,
0130_005.4,m4uMhLPEX_!g$Psq,17000,6000,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001070959,22925,
0130_005.4,m4uMhLPEX_!g$Psq,17000,0,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001079816,22926,
0130_005.4,m4uMhLPEX_!g$Psq,16000,0,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001091509,22927,
0130_005.4,m4uMhLPEX_!g$Psq,16000,-3000,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001104997,22928,
0130_005.4,m4uMhLPEX_!g$Psq,16000,-2000,0,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001112066,22929,
0130_005.4,m4uMhLPEX_!g$Psq,16000,-2000,-1500,0,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001121585,22930,
0130_005.4,m4uMhLPEX_!g$Psq,16000,-2000,-1500,-500,0,2023 initially showed 0. the other years matched the segment just south. So we match it again.,1717001129969,22931,
0130_004.8,m4uMhLPEX_!g$Psq,5000,0,0,0,0,,1717001271932,22932,
0130_004.8,m4uMhLPEX_!g$Psq,5500,0,0,0,0,,1717001279005,22933,
0130_004.8,m4uMhLPEX_!g$Psq,5500,-2000,0,0,0,,1717001293224,22934,
0130_004.8,m4uMhLPEX_!g$Psq,5500,-2000,-2000,0,0,,1717001308764,22935,
0130_004.8,m4uMhLPEX_!g$Psq,4500,-2000,-2000,0,0,,1717001335495,22936,
0130_004.8,m4uMhLPEX_!g$Psq,5000,-2000,-2000,0,0,,1717001348635,22937,
0130_004.8,m4uMhLPEX_!g$Psq,5000,-3000,-2000,0,0,,1717001358655,22938,
0130_004.8,m4uMhLPEX_!g$Psq,5000,-3000,-3000,0,0,,1717001367175,22939,
0130_004.8,m4uMhLPEX_!g$Psq,5000,-3000,-3500,0,0,,1717001375207,22940,
0130_004.8,m4uMhLPEX_!g$Psq,5000,-3000,-2500,0,0,,1717001383104,22941,
0130_003.0,m4uMhLPEX_!g$Psq,500,-1000,0,0,0,,1717001471321,22942,
0130_003.0,m4uMhLPEX_!g$Psq,500,-3000,0,0,0,,1717001476916,22943,
0130_003.0,m4uMhLPEX_!g$Psq,500,-3000,-1000,0,0,,1717001483464,22944,
